whs_13,whs_01,whs_12,item_code,cscg_status,whs_11,whs_10,quantity_wms,quantity_erp,warehouse_code,snap_date,item_name,variance,whs_09,whs_08,id,whs_15,whs_03,uom_code,metadata_fecha_consulta
0,0.0,0,10025655,Ok,0,0,1.0,1.0,1145,2025-09-04,COLORMAGIC VINILO TIPO 2 BLANCO ARENA 5G,0.0,0.0,0,1400115,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10027125,Ok,0,0,19.0,19.0,1145,2025-09-04,TEJA ONDULA P3 ZincPC 0.5MM OPAL 0.812M X 1.83M SIN FILM,0.0,0.0,0,1400116,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10022479,Ok,0,0,251.0,251.0,1145,2025-09-04,DISPOSITIVO PUSH SPAR,0.0,0.0,0,1400117,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10004872,Ok,0,0,31.0,31.0,1145,2025-09-04,MALLA ELECTROSOLDADA    M-131   5.0MM  15X15,0.0,0.0,0,1400118,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10008530,Ok,0,0,19.0,19.0,1145,2025-09-04,MDF TABLEMAC LIGHT 183X244X09 RH,0.0,0.0,0,1400119,0,0.0,Lámina,2025-09-05 15:37:47
0,0.0,0,10019987,Ok,0,0,2.0,2.0,1145,2025-09-04,BOQUILLA SIKA ANCHORFIX 3001 BOLSA * 5 UND   T249598,0.0,0.0,0,1400120,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10006400,Ok,0,0,12312.0,12312.0,1145,2025-09-04,COLORANTE UNIVERSAL ZERO VOC MAGENTA *V* 120697 1/4= 1.536 SIST.COLOR,0.0,0.0,0,1400121,0,0.0,Und Y,2025-09-05 15:37:47
0,0.0,0,10031030,Ok,0,0,22.0,22.0,1145,2025-09-04,SIFÓN BOTELLA STRETTO LAVAMANOS PLÁSTICO,0.0,0.0,0,1400122,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10009505,Ok,0,0,29.0,29.0,1145,2025-09-04,MANIJA BEN   256 MM Ref: SPAR7204,0.0,0.0,0,1400123,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011399,Ok,0,0,70.0,70.0,1145,2025-09-04,CODO ROSCADO SOLDADO PRESION 90X1/2'' 2901791,0.0,0.0,0,1400124,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10033355,Ok,0,0,2.0,2.0,1145,2025-09-04,TEJA/TECHO POLICARBONATO AJOVER AJONIT 244 CM OPAL,0.0,0.0,0,1400125,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10012425,Ok,0,0,96.0,96.0,1145,2025-09-04,CANTO PVC INTRAPLAS VIENES (Encino caribe) 90X1.5 MM 100mxRollo,0.0,0.0,0,1400126,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10023696,Ok,0,0,10.0,10.0,1145,2025-09-04,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT CEDRO PAQUETE X 100 UND,0.0,0.0,0,1400127,0,0.0,Pq,2025-09-05 15:37:47
0,0.0,0,10009776,Ok,0,0,1.0,1.0,1145,2025-09-04,CONECTOR LED DE  5W SPAR  Ref: 8952,0.0,0.0,0,1400128,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10026840,Ok,0,0,2.0,2.0,1145,2025-09-04,SUBCJ LVM MONOC ALTO CASCADE TITANIO ANT CA1080001,0.0,0.0,0,1400129,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10009374,Ok,0,0,25.0,25.0,1145,2025-09-04,PIN DE  9MM PARA CERRADURA EN S Ref: A0011P9,0.0,0.0,0,1400130,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10006520,Ok,0,0,17.0,17.0,1145,2025-09-04,VINILTEX BASE DEEP BLANCO 117176 1/4 GALON,0.0,0.0,0,1400131,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10001474,Ok,0,0,2.0,2.0,1145,2025-09-04,SIFON FLEXIBLE METALIZADO                  935490001,0.0,0.0,0,1400132,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003899,Ok,0,0,899.0,899.0,1290,2025-09-04,CANTO PVC INTRAPLAS VIENES 22X0.45 MM 240mxRollo,0.0,0.0,0,1400133,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10020523,Ok,0,0,141.0,141.0,1145,2025-09-04,TUBO C.P.V.C. HOTPRO RDE 11 DE 1'' X3M REF 2910221,0.0,0.0,0,1400134,0,0.0,m,2025-09-05 15:37:47
0,0.0,0,10004280,Ok,0,0,22.0,22.0,1145,2025-09-04,PARAL DE 2 METROS BLANCO REF:15080,0.0,0.0,0,1400135,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10010123,Ok,0,0,1.0,1.0,1145,2025-09-04,FORMICA LAMITECH F6 GENERICA NARANJA 2291 TEXTURA POSTFORMABLE 122X244,0.0,0.0,0,1400136,0,0.0,Lámina,2025-09-05 15:37:47
0,0.0,0,10009796,Ok,0,0,8.0,8.0,1145,2025-09-04,SOPORTE PARA TUBO PARA CLOSET  CON TORNIL SK-1840 (PAQUETE 2 UND)  Ref: 180204000,0.0,0.0,0,1400137,0,0.0,Par,2025-09-05 15:37:47
0,0.0,0,10014052,Ok,0,0,611.0,611.0,1145,2025-09-04,CANTO PVC INTRAPLAS MACULA (Amaretto teca maya) 19X1.5 MM 100mxRollo,0.0,0.0,0,1400177,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10011621,Ok,0,0,350.0,350.0,1145,2025-09-04,CODO SANITARIO 90 CXC 4'' REF 2901221,0.0,0.0,0,1400178,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10000565,Ok,0,0,1542.0,1542.0,1145,2025-09-04,TUBO CORTINERO RANURADO 3/4 REF. CORTI0112 G4,0.0,0.0,0,1400179,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10027627,Ok,0,0,4.0,4.0,1145,2025-09-04,TABLERO CILES - PARA BREAKER DE RIEL 6C 75A BIFASICO 730301B,0.0,0.0,0,1400180,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003735,Ok,0,0,366.0,366.0,1145,2025-09-04,CANTO PVC CUBRECOL NIAGARA  34X0.45 MM (U.E 366 m) 366mxRollo,0.0,0.0,0,1400181,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10003844,Ok,0,0,125.0,125.0,1290,2025-09-04,CANTO PVC INTRAPLAS  LINO  22X0.45 MM (U.E 720 m) 240mxRollo,0.0,0.0,0,1400182,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10000172,Ok,0,0,40.0,40.0,1145,2025-09-04,SOPORTE MURO 1.1/4 DORADO,0.0,0.0,0,1400183,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003873,Ok,0,0,165.0,165.0,1290,2025-09-04,CANTO PVC INTRAPLAS  SALVAJE  19X1.5 MM (U.E 500 m) 100mxRollo,0.0,0.0,0,1400184,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10031080,Ok,0,0,16.0,16.0,1145,2025-09-04,AFIX KIT EXPRESS ACT 300ML CAJA X 300ML    Ref:406828,0.0,0.0,0,1400185,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003946,Ok,0,0,5.0,5.0,1145,2025-09-04,HERRAJE PARA REPISA NIQUELADO    ERC-70,0.0,0.0,0,1400186,0,0.0,Juego,2025-09-05 15:37:47
0,0.0,0,10021390,Ok,0,0,51.0,51.0,1145,2025-09-04,TORNILLO 8X1  DRYWALL  DSPS DE AUTOPERF  PAQ POR 100 UND,0.0,0.0,0,1400187,0,0.0,Pq,2025-09-05 15:37:47
0,0.0,0,10029087,Ok,0,0,29.0,29.0,1145,2025-09-04,MASILLA SUPERMASTICK CAJA BOLSA 1KG X 12 UND,0.0,0.0,0,1400188,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10006525,Ok,0,0,16.0,16.0,1145,2025-09-04,VINILTEX BASE ACCENT CREMA 117177 BALDE 2.5 GALONES,0.0,0.0,0,1400189,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10016424,Ok,0,0,263.0,263.0,1145,2025-09-04,MASILLA READYMÁS PARA JUNTAS Y ACABADOS PARA LAMINA DE YESO CAJA X 28 KILOS,0.0,0.0,0,1400190,0,0.0,Caja,2025-09-05 15:37:47
0,0.0,0,10015701,Ok,0,0,1.0,1.0,1145,2025-09-04,MELAMINICO SUPERCOR PB RH AMBAR TEX SOFT 183X244X18,0.0,0.0,0,1400191,0,0.0,Lámina,2025-09-05 15:37:47
0,0.0,0,10003629,Ok,0,0,8.0,8.0,1145,2025-09-04,CANTO PVC CUBRECOL WENGUE  22X1 MM (U.E 150 m) 150mxRollo,0.0,0.0,0,1400192,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10016416,Ok,0,0,72.0,72.0,1145,2025-09-04,MASILLA READYMÁS PARA JUNTAS Y ACABADOS PARA LAMINA DE YESO BALDE 14 KILOS,0.0,0.0,0,1400193,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10028022,Ok,0,0,11.0,11.0,1145,2025-09-04,GRIFERÍA ADVANCE METAL CROM F1031,0.0,0.0,0,1400194,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10019654,Ok,0,0,45.0,45.0,1145,2025-09-04,SIKAMASTIC BOLSA X 20 KG,0.0,0.0,0,1400195,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10031846,Ok,0,0,3.0,3.0,1145,2025-09-04,MELAMINICO UNICOR MDF BOSCO TEX RUSTICK 183X244X5.5  1C/ SIN BACKER,0.0,0.0,0,1400196,0,0.0,Lámina,2025-09-05 15:37:47
0,0.0,0,10028724,Ok,0,0,9.0,9.0,1145,2025-09-04,COMBO LAGUNA 4.8 SIN PED. CON AS BONE II 325011031,0.0,0.0,0,1400197,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003684,Ok,0,0,35.0,35.0,1145,2025-09-04,CANTO PVC CUBRECOL CAOBA  16X0.45 MM (U.E 366 m) 366mxRollo,0.0,0.0,0,1400198,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10023971,Ok,0,0,67.0,67.0,1145,2025-09-04,PERFIL TIPO OMEGA FERRETERO PAQ * 25 UND * 2.44 MTS  OM230620828,0.0,0.0,0,1400199,0,0.0,Pq,2025-09-05 15:37:47
0,0.0,0,10006323,Ok,0,0,26.0,26.0,1145,2025-09-04,ESMALTE PINTULUX TEU VERDE ESMERALDA 53 CUARTO 1/4 CUARTO,0.0,0.0,0,1400200,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011577,Ok,0,0,172.0,172.0,1145,2025-09-04,YEE SANITARIA 3'' REF 2901751,0.0,0.0,0,1400201,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011598,Ok,0,0,34.0,34.0,1145,2025-09-04,TEE SANITARIA 1.1/2               REF 2901558,0.0,0.0,0,1400202,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10000606,Ok,0,0,6.0,6.0,1145,2025-09-04,TUBO TA-097  TUB 1.1/2X3/4 BLANCO  RECTA0097C3,0.0,0.0,0,1400203,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10004957,Ok,0,0,7.0,7.0,1145,2025-09-04,LAVAPLATOS VITAL EMPOTRAR 50x35 4P Ref: 230171,0.0,0.0,0,1400204,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003755,Ok,0,0,29.0,29.0,1290,2025-09-04,CANTO PVC CUBRECOL WENGUE  34X0.45 MM (U.E 366 m) 366mxRollo,0.0,0.0,0,1400205,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10027616,Ok,0,0,39.0,39.0,1145,2025-09-04,SALIDA COAXIAL CILES - SENCILLA ASTRAL BLANCA 144305-B,0.0,0.0,0,1400206,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10026853,Ok,0,0,138.0,138.0,1145,2025-09-04,PERSIANA ANTIGAS IMPORTADA ABM,0.0,0.0,0,1400207,0,0.0,m,2025-09-05 15:37:47
0,0.0,0,10015122,Ok,0,0,415.0,415.0,1145,2025-09-04,CANTO PVC INTRAPLAS  KROMO TAB  22X1.5 MM (U.E 800 m) 100mxRollo,0.0,0.0,0,1400208,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10011474,Ok,0,0,19.0,19.0,1145,2025-09-04,CODO PRESION 45 DE 3              REF 2901090,0.0,0.0,0,1400209,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10032956,Ok,0,0,25.0,25.0,1145,2025-09-04,RIEL SPAR OCULTO EXT. TOTAL 3D SLOW MOTION  SINCRONIZADO  45 KG 45 CM RBM/45,0.0,0.0,0,1400210,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10005242,Ok,0,0,42.0,42.0,1145,2025-09-04,SIKASIL C TRANSPARENTE DE 300 CC.         T201696-03,0.0,0.0,0,1400211,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10021066,Ok,0,0,275.0,275.0,1145,2025-09-04,TEE CPVC DE 3/4    HOTPRO    2910397,0.0,0.0,0,1400212,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003916,Ok,0,0,237.0,237.0,1290,2025-09-04,CANTO PVC INTRAPLAS WENGUE 40X0.45 MM 240mxRollo,0.0,0.0,0,1400213,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10032521,Ok,0,0,367.92,367.92,1145,2025-09-04,CER.FACH SANTA CATALINA FD CP MIX 1A 31x60 (1.68MT) EFSCAJD16CX,0.0,0.0,0,1400214,0,0.0,m2,2025-09-05 15:37:47
0,0.0,0,10011390,Ok,0,0,6.0,6.0,1145,2025-09-04,TUBO PRESION RDE 21 DE 3'' X6M REF 2900233,0.0,0.0,0,1400254,0,0.0,m,2025-09-05 15:37:47
0,0.0,0,10030803,Ok,0,0,15.0,15.0,1145,2025-09-04,SIKA-1 UNIVERSAL                 /12X2KG,0.0,0.0,0,1400255,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10014740,Ok,0,0,1.0,1.0,1145,2025-09-04,TEJA CLARABOYA ETERNIT P7 #6 CON GANCHOS 1315884,0.0,0.0,0,1400256,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10005189,Ok,0,0,211.0,211.0,1145,2025-09-04,SIKA-1 DE  4 KG  IMPERMEABILIZANTE INTEGRAL,0.0,0.0,0,1400257,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011341,Ok,0,0,203.0,203.0,1145,2025-09-04,VALVULA DE BOLA 3/4'' ROSCADA 20HFF REF 2903491,0.0,0.0,0,1400258,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10031918,Ok,0,0,1649.0,1649.0,1145,2025-09-04,CANTO PVC REHAU GLACIAL DX (teka artico) 19X0.40MM (U.E 300 m) 300mxRollo,0.0,0.0,0,1400259,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10023422,Ok,0,0,6.0,6.0,1145,2025-09-04,ENGANCHE VC5020 IMPORTADO PINTURA BLANCA CIA-C147L,0.0,0.0,0,1400260,0,0.0,m,2025-09-05 15:37:47
0,0.0,0,10031022,Ok,0,0,41.0,41.0,1145,2025-09-04,GRIF STRETTO LVM SENCILLO MONZA STICK CROMO + ACOPLE,0.0,0.0,0,1400261,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10025186,Ok,0,0,49.0,49.0,1145,2025-09-04,BROCHA PROFESIONAL PLASTICO BLANCA 2.5 PULG PINTUCO,0.0,0.0,0,1400262,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10009555,Ok,0,0,83.0,83.0,1145,2025-09-04,MANIJA FIT LINE SATINADA SERIE 900 - 128  ref: SPAR951A,0.0,0.0,0,1400263,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011401,Ok,0,0,118.0,118.0,1145,2025-09-04,TAPON ROSCADO PRESION 1/2'' MACHO REF 2901793,0.0,0.0,0,1400264,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10015214,Ok,0,0,8633.0,8633.0,1145,2025-09-04,TORNILLO LAMINA CABEZA AVELLANADA PH ZINC 8*2,0.0,0.0,0,1400265,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10012402,Ok,0,0,8.0,8.0,1145,2025-09-04,MAZO DE GOMA DE 16 ONZ        75160114,0.0,0.0,0,1400266,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003680,Ok,0,0,29.0,29.0,1145,2025-09-04,CANTO PVC CUBRECOL SALVAJE  34X0.45 MM (U.E 366 m) 366mxRollo,0.0,0.0,0,1400267,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10032806,Ok,0,0,100.0,100.0,1145,2025-09-04,CANALETA BLANCA 10X10 2 MTS AD,0.0,0.0,0,1400268,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10005193,Ok,0,0,2.0,2.0,1145,2025-09-04,SIKA-1 DE 220  KG  IMPERMEABILIZANTE INTEGRAL,0.0,0.0,0,1400269,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10026698,Ok,0,0,2.0,2.0,1145,2025-09-04,TEJA ZINC ACESCO 0.8X3.66 (3X12) CAL.33 (0.23) 511161,0.0,0.0,0,1400270,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10030066,Ok,0,0,5.0,5.0,1145,2025-09-04,BOTELLERO 2 NIVELES SPAR CIERRE LENTO MOD 15CM GRAFITO P44CM X A10CM X H52.5CM,0.0,0.0,0,1400271,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10007415,Ok,0,0,47.0,47.0,1145,2025-09-04,RODILLO JUNIOR 5'' RD010305,0.0,0.0,0,1400272,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10005354,Ok,0,0,132.0,132.0,1145,2025-09-04,EMULSION ASFALTICA SIKA x 3.5 KG (94593),0.0,0.0,0,1400273,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10009063,Ok,0,0,579.0,579.0,1145,2025-09-04,CANTO  ABS  EGGER  FEELWOOD ROBLE DE ORLEANS ARENA  1193875 23X0.8mm (U.E 300m) 75m x ROLLO,0.0,0.0,0,1400274,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10029923,Ok,0,0,58.0,58.0,1145,2025-09-04,SILICONA PRO SIL TRANSPARENTE 270 ML 131691,0.0,0.0,0,1400275,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003832,Ok,0,0,2215.0,2215.0,1290,2025-09-04,CANTO PVC INTRAPLAS HUMO TABLEMAC 19X1.5 MM 100mxRollo,0.0,0.0,0,1400276,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10019017,Ok,0,0,165.0,165.0,1145,2025-09-04,CANTO PVC INTRAPLAS COCUY PRIM 19X0.45 MM 240mxRollo(UE 2400),0.0,0.0,0,1400277,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10012890,Ok,0,0,8.0,8.0,1145,2025-09-04,ETERNA A-55 BOTELLA 375CC REF:460104055,0.0,0.0,0,1400278,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003949,Ok,0,0,5.0,5.0,1145,2025-09-04,ESCUADRA PARA MUEBLES 20 X 64 MM    ES-120,0.0,0.0,0,1400279,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011794,Ok,0,0,33.0,33.0,1145,2025-09-04,COLLAR DERIV UNION MECANICA 21 3X3/4 REF 2901239,0.0,0.0,0,1400280,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10028239,Ok,0,0,48.0,48.0,1145,2025-09-04,SIFÓN EN P STRETTO LAVAPLATOS PLÁSTICO,0.0,0.0,0,1400281,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10032090,Ok,0,0,996.0,996.0,1145,2025-09-04,CANTO PVC REHAU AMBAR DX 19X1.5 MM (U.E 150 m) 150mxRollo,0.0,0.0,0,1400282,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10031193,Ok,0,0,12.0,12.0,1145,2025-09-04,TERMINAL DORADA NORMAL 3/4'' PAQ 30 UNIDADES,0.0,0.0,0,1400283,0,0.0,Pq,2025-09-05 15:37:47
0,0.0,0,10031133,Ok,0,0,21.0,21.0,1145,2025-09-04,PINTURA TIPO II SUPERMASTICK GALÓN,0.0,0.0,0,1400284,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10022427,Ok,0,0,380.0,380.0,1145,2025-09-04,TEJA FLEXIFORTE ETERNIT #6 P7 1.83 MTS 1321786,0.0,0.0,0,1400285,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10009526,Ok,0,0,1.0,1.0,1145,2025-09-04,MANIJA MEDITERRANEO SERIE     792 160MM Ref: SPAR792A,0.0,0.0,0,1400286,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10005206,Ok,0,0,13.0,13.0,1145,2025-09-04,SIKA-2 DE 2.5 KG  SELLADOR DE FILTRACIONES,0.0,0.0,0,1400287,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011588,Ok,0,0,30.0,30.0,1145,2025-09-04,TEE SANITARIA DOBLE REDUC 4X3     REF 2901466,0.0,0.0,0,1400288,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10000105,Ok,0,0,2.0,2.0,1145,2025-09-04,LAMINA ADRI 100X180  CRISTAL,0.0,0.0,0,1400289,0,0.0,Lámina,2025-09-05 15:37:47
0,0.0,0,10032864,Ok,0,0,23.0,23.0,1145,2025-09-04,DELTA CINTA MALLA DE 5 CMS X 30 MTS,0.0,0.0,0,1400290,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10009086,Ok,0,0,242.0,242.0,1145,2025-09-04,CANTO  ABS  EGGER  PERFECT GLOSS BLANCO PREMIUM 1090703 23X0.8mm (U.E 300m) 75m x ROLLO,0.0,0.0,0,1400291,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10030519,Ok,0,0,26.0,26.0,1145,2025-09-04,AEROSOLES AEROCOLOR METALIZADA PLATA BRILLANTE NUEVO 300 ML,0.0,0.0,0,1400330,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10011191,Ok,0,0,54.0,54.0,1145,2025-09-04,CURVA CONDUIT 90 DE 1'' REF 2902702,0.0,0.0,0,1400331,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10009579,Ok,0,0,214.0,214.0,1145,2025-09-04,MANIJA STEEL LIGHT LIVIANA SPAR901W -128MM,0.0,0.0,0,1400332,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10019059,Ok,0,0,34.0,34.0,1145,2025-09-04,EMULSION ASFALTICA SIKA DE 1.6 KG,0.0,0.0,0,1400333,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003865,Ok,0,0,42.0,42.0,1290,2025-09-04,CANTO PVC INTRAPLAS ROBLE MALLADO (Larice) 22X1.5 MM 100mxRollo,0.0,0.0,0,1400334,0,0.0,Metro,2025-09-05 15:37:47
0,0.0,0,10006937,Ok,0,0,8.0,8.0,1145,2025-09-04,VINILTEX NEGRO 1559 1/4 GALON,0.0,0.0,0,1400335,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10006228,Ok,0,0,18.0,18.0,1145,2025-09-04,ESMALTE DOMESTICO VERDE ESMERALDA P-53 GALON,0.0,0.0,0,1400336,0,0.0,Und,2025-09-05 15:37:47
0,0.0,0,10003667,Ok,0,0,235.0,235.0,1145,2025-09-04,CANTO PVC CUBRECOL BRUMA  34X0.45 MM (U.E 366 m) 366mxRollo,0.0,0.0,0,1400337,0,0.0,Metro,2025-09-05 15:37:47
